ETBL_ID,ETBL_NOM_FR,ETBL_NOM_EN,ETBL_DESC_FR,ETBL_DESC_EN,ETBL_RESERVABLE
230795871,Festival des Gourmands Asbestos,Festival des Gourmands Asbestos,"Festival vous invitant à participer à un événement familial et populaire, où les organismes communautaires de la région vous permettent de vous régaler sur place. Spectacles de qualité, feux d¿artifice, défilé, tournois sportifs, foire minéralogique, manèges et exposants vous procurent un divertissement assuré.","Take part in this festival and discover a family and popular event where the region's community organizations make it possible for you to treat yourself on the spot. Quality shows, fireworks, a parade, sports tournaments, a mineralogical fair, rides and exhibitors will keep you entertained.",0
230833723,Couleurs urbaines de Granby - Symposium d'artistes peintres,Couleurs urbaines de Granby - Symposium d'artistes peintres,"Symposium en arts visuels réunissant plus de 50 artistes de partout au Québec que le public peut voir à l¿¿uvre, sur place. Cette rencontre vous permettra d¿échanger avec les artistes et de mettre de la couleur dans votre été. N¿oubliez pas de colorer ces dates sur votre calendrier. Un événement à découvrir!","A visual arts symposium bringing together more than 50 artists from across the province. It is not only an opportunity for guests to see the creators at work and chat with them, but also to spice up their summer holidays. Don't forget to mark the dates on your calendar, you won't want to miss this.",0
230839818,Centre de plein air de Beauport,Centre de plein air de Beauport,"Pour la saison hivernale, lorsqu'il revêt son manteau blanc, ce centre de plein air se transforme en sentiers de ski de fond, de raquette, de patinage et de marche. Le sentier de glace, d'une longueur de 600 m, serpente à travers les arbres.","Covered in its white winter blanket, this outdoor center becomes a playground with trails for cross-country skiing, snowshoeing, skating and walking. The 600-m (nearly 2,000-ft.) ice skating path winds through the snow-covered trees.",0
230891305,Exposition agricole de Chicoutimi,Exposition agricole de Chicoutimi,"Exposition qui en est à sa 99e année d'existence et dont la mission est de promouvoir l'agriculture et de favoriser le développement de l'élevage. Chaque année, cet événement attire sur son site près de 45 000 visiteurs. L'accès au site est gratuit. Seuls les manèges sont payants.","Enduring agricultural exhibition that showcases farming and fosters livestock development. Now in its 99th year, the event draws some 45,000 visitors annually. Free access to the site (amusement park rides excepted).",0
230950418,Carnaval de Sherbrooke,Carnaval de Sherbrooke,"Grande fête populaire hivernale présentée sur le site enchanteur du parc Jacques-Cartier. Par sa programmation variée et sa panoplie d'activités électrisantes, cet événement fait bouger les petits et grands depuis 1966. Sans contredit un incontournable du paysage hivernal en Estrie!","Major winter festival held at Sherbrooke's enchanting Parc Jacques-Cartier. With its diverse program and host of electrifying activities, this lively event has been attracting families since 1966. It is without question an integral part of the Townships' winter landscape!",0
230951694,Festival de courts métrages Images en vues,Festival de courts métrages Images en vues,"Ce festival des Îles-de-la-Madeleine offre une vitrine aux réalisateurs d'ici et d'ailleurs, tout en attirant des cinéastes de renommée internationale. Une cinquantaine de courts métrages de divers genres (fiction, documentaire, animation, essai) sont proposés, sans oublier Les P'tites vues, une programmation spéciale pour enfants.","Presented in the Magdalen Islands, this short film festival showcases the talent of local and international artists and draws world-renowned filmmakers to the quaint archipelago. Some 50 productions from various genres (fiction, documentary, animation, art house) are screened, in addition to a special selection for kids, Les P'tites vues.",0
230954568,Merveilles de sable,Wonders of Sand,"Chaque année, ce festival se renouvèle en vous proposant une thématique et des animations inspirantes pour vous faire profiter d¿une programmation stimulante et innovante. Prenez part à une foule d¿activités encadrant des sculptures de sable exceptionnelles et des activités nautiques pour toute la famille.","Each year, this innovative festival features a theme and special events to create an exciting experience, with lots of activities surrounding exceptional sand sculptures and water activities for the whole family.",0
230954600,Baladeur Mariverain,Baladeur Mariverain,"Voilà une belle façon de découvrir Sainte-Marie! Ce petit train vous transporte au c¿ur de l¿histoire de la ville, afin de visiter ses maisons et ses musées captivants. Plusieurs anecdotes aux saveurs mariveraines vous seront révélées dans cette fascinante visite guidée.","What better way to discover Sainte-Marie! Hop aboard this little train for a guided tour of the city¿s homes and fascinating museums, and learn all about local history and lore.",0
231020154,Grands Prix Cyclistes de Québec et de Montréal,Grands Prix Cyclistes de Québec et de Montréal,"Les meilleurs cyclistes des plus grandes équipes au monde rouleront en sol québécois sous les applaudissements nourris de milliers de spectateurs pour une neuvième année consécutive, le vendredi à Québec et le dimanche à Montréal. Une occasion unique de voir l¿élite mondiale du cyclisme en pleine action dans une ambiance festive.","For the ninth consecutive year, the world¿s top cycling teams will gather in the province of Québec. Cheered on by thousands of spectators, they will take to the road in Québec City on Friday and in Montréal on Sunday. A unique opportunity to see the world's cycling elite in action.",0
231421834,Centre de ski de fond d'Albanel,Centre de ski de fond d'Albanel,"Réseau de sentiers de ski de fond et de raquette (50 kilomètres de pistes). Accès à trois chalets installés le long des pistes pour se réchauffer. Location de skis et de raquettes au chalet principal, avec un service de restauration pour vous accueillir!",Network of cross-country skiing and snowshoeing trails (50 km / 31 mi. of trails). Stop in and warm up at one of the three cozy chalets located along the paths. Ski and snowshoe rentals and restaurant service available at the main building.,0
231758524,Fitz &#38; Follwell Cie,Fitz &#38; Follwell Co.,"Tours guidés conçus avec soin pour vous faire découvrir Montréal comme un Montréalais! Découvrez les sites historiques et les trésors cachés tout en savourant des spécialités gastronomiques typiques. Vivez le vrai Montréal, à pied ou en vélo!","Unique urban walking and cycling tours designed to let you experience the city up close, from food sampling your way up The Main to admiring the architecture of the Plateau! All tours have been carefully crafted to allow you to experience the city from a local¿s perspective.",0
232542169,Adrénaline Hors Piste,Adrénaline Hors Piste,"Partez à l'aventure en motoneige! Un guide passionné et attentif à votre sécurité vous révélera, au coeur des Chic-Chocs, des sites inaccessibles par les sentiers fédérés. Les randonnées d'une journée sont organisées selon vos goûts, expérience et condition physique. Motoneiges de montagne et vêtements nécessaires disponibles en location. Sortez des sentiers battus!","A snowmobiling adventure off the beaten path! An enthusiastic guide who has your safety at heart will take you deep into the Chic-Chocs mountains to sites that are inaccessible by federated trails. Day-long outings are geared to your interests, experience and fitness level. Mountain snowmobiles and sportswear available for rent.",0
232945512,Village sur glace de Saint-Zénon,Village sur glace de Saint-Zénon,"Activités familiales offertes durant les weekends. Le décor du site, qui marie villégiature et nature, plonge rapidement les visiteurs dans une ambiance festive propice au plaisir et à la détente.","Family activities offered on weekends. The relaxing setting, which handily combines a resort atmosphere and nature, will have you feeling festive in no time.",0
234695325,Auberge du Lac-À-l'Eau Claire,Auberge du Lac-À-l'Eau Claire,"Nichée en plein coeur de la forêt, cette auberge est sans contredit l'endroit idéal pour la détente. Elle abrite l'une des plus belles piscines du Québec. L'imposante fenestration vous permet de vivre les saisons et de contempler les différents paysages tout au long de l'année.","Nestled in the heart of sumptuous scenic surroundings, this inn is the perfect place for relaxation. The swimming pool is without a doubt one of the most beautiful in all of Québec. Huge windows allow you enjoy the seasons and gaze upon the changing landscapes all year long.",0
234722465,Sentier Urbain,Sentier Urbain,"Jardins ouverts à la communauté et en visites libres et gratuites. Profitez d'une promenade le temps d'un dîner en plein air et admirer la nature en ville. Des ateliers de sensibilisation sur des thèmes environnementaux sont également disponibles sur réservation. Tout au long de la saison estivale, des animations sont offertes.","Open to all, with free admission, these gardens offer a moment of respite in the downtown core. Stop by to enjoy lunch al fresco or simply admire nature in the city. Educational workshops on environmental topics are also available (reservations required).",0
234730709,Centre d'interprétation Becs et Jardins,Centre d'interprétation Becs et Jardins,"Centre d'interprétation ouvert au public durant la période estivale. Le centre propose aux visiteurs des informations et un regard privilégié sur la faune ailée québécoise, les milieux humides, les espèces végétales indigènes et la protection des milieux naturels.","Interpretation centre whose aim is to raise awareness on ecosystem conservation, with a special focus on Quebec's wetlands, birds and native plants. Guided educational tours available. Open to the public all summer.",0
235157075,Spa des Neiges,Spa des Neiges,"Station thermale située en bordure du majestueux fleuve Saint-Laurent, près du mont Sainte-­Anne. Au menu : services de massothérapie, soins corporels, bains nordiques, sauna, hammam et bistro-bar. Un décor exceptionnel entre fleuve et montagnes!","Located on the banks of the St. Lawrence River, close to Mont Sainte-Anne, this spa offers massotherapy, body care, Nordic baths, sauna, Finnish bath and outdoor spa. Bistro lounge offers an exceptional view.",0
236358463,Parc national Kuururjuaq,Parc national Kuururjuaq,"Couvrant 4 460,8 kilomètres carrés, le parc s¿étend depuis la baie d¿Ungava jusque sur les crêtes du mont D¿Iberville, le plus haut sommet de l¿est de l¿Amérique du Nord, qui culmine à 1 646 mètres. Le parc est traversé par la magnifique rivière Koroc, dont les rives sont jalonnées de nombreux sites archéologiques.","Covering 4,460.8 square kilometres (1,722.3 sq. mi.), this park extends from Ungava Bay to the crests of Mount Caubvick (Mont D'Iberville in Québec) ¿the highest peak in eastern North America, rising to 1,646 metres (about 5,400 ft.)¿ crisscrossed by the majestic Koroc River, whose shores are lined with countless archeological gems.",0
236669848,Centre pluridisciplinaire d'aviation du Québec - CPAQ AERO,Centre pluridisciplinaire d'aviation du Québec - CPAQ AERO,"Par ses multiples choix de circuits aériens, CPAQ.AERO vous fera vivre une expérience unique! Que ce soit pour les couleurs automnales, le blanc hivernal ou la nature verdoyante de l'été, vous en verrez de toutes les couleurs.","Aviation centre offering unique and unforgettable experiences through a selection of airplane rides. Whether you opt to take in the fall kaleidoscope, winter's white or summer's greenery, you'll be flying high!",0
236673666,Croisières Zodiac Aventure,Croisières Zodiac Aventure,"Découvrez les paysages exceptionnels du fleuve Saint-Laurent et des îles de Kamouraska à bord du <em>Zodiac Aventure</em> (10 passagers), une embarcation fiable et sécuritaire. Observez les colonies d¿oiseaux et les mammifères marins et faites le plein de souvenirs inoubliables. Excursions vers la côte de Charlevoix avec escales durant la journée également offertes.","Admire the stunning scenery of the St. Lawrence River and Kamouraska islands on a cruise aboard the <em>Zodiac Aventure </em>(10 passengers), a safe and sturdy boat. Observe bird colonies and marine mammals and take home unforgettable memories. Excursions along the Charlevoix coastline with daytime stops also available.",0
236992588,Les Bisons Chouinard,Les Bisons Chouinard,"Une visite guidée de la ferme vous fera découvrir un important troupeau de bisons. Vous trouverez dans la boutique des coupes diverses, des produits transformés et connexes. Visite guidée payante à heure et jour fixes en haute saison. Hors-saison : ouvert surtout samedi et dimanche. Appeler pour plus d'information.","Visit this ancestral farm and discover a large bison herd. In the boutique you will find a variety of bison meat (from steaks to terrines) and other products (skulls and horns). Guided tour on a set schedule (day, time) in the high season. Off-season: open primarily on weekends. Call for more information.",0
237573379,Sherblues &#38; Folk,Sherblues &#38; Folk,"Au centre-ville de Sherbrooke, sur la grande scène extérieure (angle Wellington S. et King O.) et dans les bars participants.",Downtown Sherbrooke blues fest featuring shows on the large outdoor stage (corner of Wellington S. and King W.) and at participating bars.,0
237599606,Centre de mise en valeur des Opérations Dignité,Centre de mise en valeur des Opérations Dignité,"Découvrez le mouvement qui a marqué l¿histoire de la ruralité au Québec dans les années 1970. Assistez à un spectacle multimédia qui vous transportera au c¿ur des Opérations Dignité. Partagez le courage des défricheurs, ressentez la fierté d¿un peuple et tissez des liens avec les enjeux actuels du territoire rural.  ","Discover the movement that made history in rural Québec in the 1970s. Attend a multimedia show that will transport you to the heart of the Opérations Dignité. Appreciate the courage of the pioneers, feel the pride of a people and connect with the challenges facing rural life today.",0
237770419,Auberge Carcajou,Auberge Carcajou,"Sortez de votre tanière et goûtez à ce que cette érablière a de meilleur à offrir : le sirop d¿érable. Une visite vous permettra de comprendre les procédés de fabrication du sirop d¿érable et bien sûr d¿y goûter! Au menu : brunch des sucres, souper gastronomique, tire sur la neige.","Get out of your burrow and taste what this maple establishment does best: maple syrup! Visit the inn, learn about the transformation process and enjoy a tasting! On the menu: delicious brunches, gourmet dinners and maple taffy on snow.",0
237789730,Les cerfs rouges de St-Étienne,Les cerfs rouges de St-Étienne,La visite de cette ferme agrotouristique vous permettra de découvrir l¿élevage d¿une magnifique bête : le cerf rouge. Possibilité de visite guidée de la ferme et tout nouveau kiosque offrant des produits de venaison et dérivés : cerf rouge et pleurote. Découvrez aussi les bois de velours et leurs bienfaits.,Visit this agritourism farm to discover how the magnificent red deer is raised. Guided tours available. New kiosk selling venison products and oyster mushrooms. Take the opportunity to learn about velvet antler and its benefits.,0
237791639,Maison LePailleur,Maison LePailleur,"Cette maison résidentielle, datant de 1792, est l'une des plus anciennes de la Montérégie. Aujourd'hui, elle accueille des expositions artistiques et historiques mettant en valeur le patrimoine local. Découvrez la vie quotidienne d'une famille villageoise du 19e siècle et le savoir-faire des artisans qui ont bâti cette maison bicentenaire.","One of Montérégie's oldest dwellings (dating back to 1792), this former residence today houses art and history exhibitions that highlight local heritage. Discover the daily life of a 19th century village family and the expertise of the craftsmen who erected this 200-year-old building.",0
237797643,Véloroute Desjardins de La Matapédia,Véloroute Desjardins de La Matapédia,"Les 114 km de voies cyclables de la Véloroute Desjardins parcourent la MRC de La Matapédia, située à l'entrée de la Gaspésie. Presque entièrement sur asphalte et intégré à la Route Verte, ce réseau cyclable vous permettra de découvrir les communautés accueillantes et les paysages multiples de La Matapédia.","The 114 km (71 mi.) of bikeways that make up the Véloroute Desjardins cross the RCM of La Matapédia, located at the gateway to the Gaspésie. Almost covered in asphalt and integrated into the Route Verte, this cycling network will introduce you to the hospitable communities and multiple landscapes of La Matapédia.",0
238396195,Noah Spa (Scott),Noah Spa (Scott),"Le bassin « eaunergique » est un concept exclusif à ce spa. Il offre un parcours de onze stations de jets de massage aux bienfaits distincts : fontaine pour la nuque, jets lombaires, jets pour les bras et les pieds, lit de détente, couloir de marche, et bien plus encore.","Water has many therapeutic properties. Hydrotherapy is a natural method that uses water in its different states¿liquid, steam and ice¿and at different temperatures. At this spa, you¿ll discover a complete array of hydrotherapy treatments including the watergenic pool, which you won't find anywhere else!",0
238472817,Poste de traite de fourrures de Matane,Poste de traite de fourrures de Matane,"Matane fut le premier poste de traite de fourrures avec les Européens au sud du fleuve Saint-Laurent. Dès le 16e siècle, les Autochtones venaient à la rencontre des navires pour échanger leurs fourrures et leurs services contre des produits européens. Revivez l¿histoire du trappage depuis cette époque jusqu¿à aujourd¿hui.  ","Matane was the first post on the south shore of the St. Lawrence River where fur was traded with the Europeans. Starting in the 16th century, Aboriginals came to meet ships and trade their furs and services for European products. Relive the history of trapping from that time to the present day.",0
238786449,Ferme apicole Vallée fleurie,Ferme apicole Vallée fleurie,"Ferme apicole hébergeant des milliers d¿abeilles afin de concocter divers produits à base de miel, comme des gelées, des chandelles, des vinaigrettes, des confitures, du caramel au miel à la fleur de sel, du chocolat et des miels purs. Les visiteurs peuvent pratiquer l¿autocueillette de framboises et de bleuets en saison ainsi qu¿une foule d¿autres activités!","Apiarian farm that is home to thousands of bees for concocting a wide range of honey-based products, such as jelly, jam, salad dressings, fleur de sel honey caramel, chocolate, candles and pure honey. Visitors can pick raspberries and blueberries in season and enjoy plenty of other activities. Welcome!",0
239253710,Les Croisières du Lac Champlain,Les Croisières du Lac Champlain,"Découvrez la région de Venise-en-Québec et ses environs à bord du Missisquoi (jusqu¿à 175 passagers). Profitez de différents forfaits permettant de faire un tour de la baie Missisquoi, du côté québécois du lac Champlain. Navire idéal pour des croisières régulières ou dans le cadre d¿un événement spécial (mariage, séminaire, etc.).","Discover the region of Venise-en-Québec and surrounding area aboard the 175-passenger Missisquoi. Take advantage of the various packages available and enjoy a tour of Missisquoi Bay, on the Québec side of Lake Champlain. It¿s the perfect vessel for a basic cruise or a special event (weddings, seminars, etc.).",0
239259061,Croisière découverte,Discovery cruise,"À bord du <em>Missisquoi</em> (jusqu¿à 175 passagers), découvrez la baie Missisquoi, du côté québécois du lac Champlain. Contemplez les montagnes du Vermont et des Cantons-de-l¿Est, en passant par Clarenceville, le long des falaises de Saint-Armand, en contournant les îles à la frontière du Vermont, puis en longeant la pointe Jameson jusqu¿à Venise-en-Québec.","Aboard the <em>Missisquoi</em> (up to 175 passengers), explore Missisquoi Bay, on the Québec side of Lake Champlain. Take in the mountains of Vermont and the Eastern Townships, passing by Clarenceville, along the cliffs of Saint-Armand, sailing by the islands bordering Vermont and then along Pointe Jameson to Venise-en-Québec",0
239264391,Croisière souper musical,Musical dinner cruise,"À bord du <em>Missisquoi</em> (jusqu¿à 175 passagers), laissez-vous séduire par un délicieux souper trois services, dans le décor charmeur de la baie Missisquoi et de ses couchers de soleil. Vous pourrez assister à un spectacle de musique et terminer la soirée en dansant à la belle étoile, sur la terrasse du pont.","Aboard the <em>Missisquoi</em> (up to 175 passengers), enjoy a delicious three-course meal with the beautiful Missisquoi Bay sunset as a backdrop. Enjoy the live music and end the evening dancing under the stars on the deck¿s terrace.",0
239423374,École et Boutique Kiteforce,Kiteforce School and Shop,"Située à Montréal, cette école de surf cerf-volant (<em>kitesurf</em>) et de ski cerf-volant (<em>snowkite</em>) offre des stages de qualité, encadrés par des professionnels comptant plus de dix ans d'expérience. La boutique est là pour vous renseigner et vous équiper. Toutes les conditions sont réunies pour rendre votre apprentissage facile et efficace!","Located in Montréal, this kitesurf and snowkite school offers quality courses, supervised by professionals with over 10 years of experience. The shop is available to advise and equip you. The perfect conditions to make learning easy and effective!",0
239654279,Musée d'histoire et du patrimoine de Dorval,Dorval Museum of Local History and Heritage,"Ce musée a pour mission de mettre en lumière les différents événements et personnages marquants de l¿histoire de Dorval. Alliant cachet historique, installations multimédias novatrices et expositions originales, il offre à ses visiteurs une expérience unique.","This museum is dedicated to highlighting various events and people who featured prominently in the city¿s history. It combines historic character, innovative multimedia installations and original exhibits to offer visitors a unique experience in the heart of local history.",0
240668110,Ni Vu Ni Cornu atelier &#38; galerie,Ni Vu Ni Cornu workshop &#38; gallery,"Galerie ayant pour mission d¿assurer la diffusion, la promotion et la vente des créations d¿artistes professionnels en arts actuels du Québec dans les domaines des arts visuels et des métiers d¿art. Les ¿uvres exposées traduisent l¿excellence et l¿audace du Québec, tout en soutenant l¿image de marque de plus de 40 artistes québécois.","Gallery devoted to disseminating, promoting and selling creations by professional contemporary artists from Québec specializing in visual arts and fine crafts. The works on display showcase Québec¿s distinction and boldness and reflect the identity of over 40 Québec artists.",0
240679170,Mokotakan,Mokotakan,Écomusée amérindien présentant les 11 nations amérindiennes du Québec avec reconstitution de bâtiments.,This Ecomuseum showcases Québec¿s 11 Aboriginal Nations with architectural recreations.,0
240878175,Festival des Arts Visuels de Salaberry-de-Valleyfield,Festival des Arts Visuels de Salaberry-de-Valleyfield,"Acrylique, aquarelle, sculpture, huile, dessin, fusain et techniques mixtes... Au-delà des variétés de styles, de textures, de supports et de démarches créatives, ce festival organisé dans un site naturel bordé d'eau est un lieu d'échange exceptionnel. Discutez avec les artistes en pleine création, assouvissez votre curiosité et partagez votre imagination.","Acrylic, watercolour, sculpture, oil, drawing, charcoal and mixed techniques... In addition to diverse styles, textures, supports and creative approaches, this festival is a place of exchange at an exceptional waterfront site. Meet and talk with the artists, satisfy your curiosity and share your imagination...",0
240883127,Kava Tours - Excursions Route des vins,Kava Tours - Wine Tours,Entreprise offrant des excursions vinicoles sur la Route des vins de la Montérégie et des Cantons-de-l¿Est. Partez à la rencontre des producteurs locaux des deux des plus belles régions de la province. Des excursions guidées à partir de Montréal ou de Bromont sont proposées de février à novembre.  ,This business offers vineyard excursions on the Wine Route through the Montérégie and Eastern Townships regions. Meet wine producers from two of the province¿s most beautiful areas. Guided tours from Montréal or Bromont are available from February to November.,0
241273423,Ferme M. Giguère,Ferme M. Giguère,"Quel plaisir de venir cueillir en famille ou en groupes une grande variété de fruits de qualité! Autocueillette : fraises, framboises, bleuets, prunes, pruneaux, poires et pommes.","Enjoy a family or group outing and pick your own fruit! The farm¿s harvest includes quality strawberries, raspberries, blueberries, plums, prunes, pears and apples.",0
241274351,Ferme aux petits fruits,Ferme aux petits fruits,"Située entre Trois-Rivières et Québec, cette ferme vous offre une expérience unique d'autocueillette de la framboise et du bleuet géant. Vous profiterez d'une vue splendide, ainsi que d'une aire de repos et de jeux pour les enfants.","Located between Trois-Rivières and Québec City, this farm offers a unique U-pick experience for raspberries and giant blueberries. You¿ll enjoy the magnificent view, as well as a rest area and play area for children.",0
241274859,Fraisière Pont-Rouge (Ferme Dafaber),Fraisière Pont-Rouge (Ferme Dafaber),"Située à Pont-Rouge, dans le comté de Portneuf, cette fraisière offre depuis 1990 des fraises d¿une qualité exceptionnelle. On offre également aux visiteurs la possibilité de cueillir eux-mêmes leurs fraises.","Located in Pont-Rouge in the Portneuf regional county municipality, this strawberry farm has been producing exceptional quality berries since 1990. Visitors also have the option of picking their own strawberries!",0
241479549,Vignoble Domaine DesDuc,Vignoble Domaine DesDuc,"Situé sur les rives du majestueux lac Témiscamingue, ce vignoble produit des vins rouges, blancs, rosés et fortifiés, ainsi que des produits secondaires : trois types de gelées de vin et un fromage « Le C¿ur du Village ». Bénéficiant d¿un microclimat exceptionnel, les différents cépages produisent des vins typés et agréables à boire.","Set on the shore of majestic lac Témiscamingue, this vineyard produces red, white, rosé and fortified wines, as well as derivative products, such as three types of wine jellies and the Le Coeur du Village cheese. Thanks to an exceptional microclimate, its various varietals produce distinctive and delicious wines.",0
241836208,Festival d'opéra de Québec,Festival d'opéra de Québec,"Ce festival de deux semaines permet aux amateurs d¿opéra de découvrir et d¿apprécier les divers moyens d¿expression de l¿art lyrique sous des formes traditionnelles ou inusitées. Au programme : ¿uvres phares du répertoire avec des artistes d¿envergure internationale, spectacles en plein air, apéro-concert, récital, et bien plus.","This two-week festival provides opera lovers with wonderful opportunities to discover and delight in traditional and uncommon forms of lyrical art. Don¿t miss works featuring internationally renowned artists, outdoor shows, a cocktail-concert, recitals, and much more.",0
242443923,Les Volières de Baie-Saint-Paul,Les Volières de Baie-Saint-Paul,"Cette ferme fait l¿élevage de lapins, de pintades, de cailles, de faisans de chasse et maintenant de sangliers. Un arrêt à sa boutique vous permettra de goûter les charcuteries et autres produits préparés sur place. Visite autoguidée avec 25 panneaux explicatifs. Plus de 1 000 oiseaux en volières extérieures. Mini-ferme. Durée de la visite : 45 minutes.","This farm raises rabbits, Guinea fowl, quail, pheasants and wild boars. Stop by its gift shop to try out various fine foods and other goods crafted on-site. Self-guided tour with 25 interpretive panels. More than 1,000 birds in outdoor aviaries. Mini-farm. Tours last approximately 45 minutes.",0
243074147,Omerto - Le Domaine de la Vallée du Bras,Omerto - Le Domaine de la Vallée du Bras,"Un vin apéritif unique au monde. Issus d'une passion familiale remontant à 1938, les produits du Domaine sont faits à base de tomates ancestrales de culture biologique. Rendez-vous sur les lieux et dégustez-y le délicieux vin apéritif de tomate bio <em>Omerto</em>, dans sa version sec ou moelleux.",Try an aperitif wine like no other. This estate's products are meticulously crafted from organic heirloom tomatoes according to a family tradition dating back to 1938. Stop by for a tour of the premises and a taste of the dry or mellow varieties of the delicious organic tomato aperitif Omerto.,0
243074678,Hortiko,Hortiko,"Une oasis de trésors horticoles, où se marient plaisir du magasinage et détente dans un décor enchanteur. Vaste choix de vivaces et d'annuelles, de plantes comestibles, d'arbres, d'arbustes et de rosiers. Jardins de démonstration, yoga dans le jardin zen. Boutique d¿artisanat local, miel et produits de la ruche.","An oasis of horticultural treasures, where shopping fun and relaxation go hand in hand, nestled in a charming setting. A vast selection of perennials and annuals, edible plants, trees, shrubs, roses. You can visit the gardens and take a yoga class in the zen garden. Gift shop featuring local artisans, honey and bee products.",0
244343749,Galerie Artêria,Artêria Art Gallery,"Spécialisée dans l'exportation d'oeuvres d'art originales, cette galerie représente les créateurs émergents et en milieu de carrière. Qu'il s'agisse de peinture, de photographie, de sculpture ou de verre, la galerie fait la promotion de l'audace dans le travail de création et de la haute qualité artistique. Elle présente une sélection du meilleur travail des nouveaux mouvements contemporains.","Specializing in the export of original artwork, this gallery showcases emerging artists as well as those in mid-career. Whether through painting, photography, sculpture or glass, the gallery promotes bold, high quality works representative of the new contemporary movement.",0
244562490,SkySpa - Québec,SkySpa - Québec,"Une énergie nouvelle s'offre à vous! Situé au 17e étage du complexe Jules-Dallaire, ce spa offre un concept basé sur l'alternance du chaud et du froid. Bains californiens sur terrasse à ciel ouvert, sauna finlandais, bain vapeur, chute nordique, aires de repos, massothérapie et esthétique. L'endroit idéal pour une expérience inoubliable!","Replenish your energy! Located on the 17th floor of the Jules-Dallaire complex, this spa promotes well-being through the alternation of heat and cold. Open-air California baths on the terrace, Finnish sauna, steam bath, Nordic waterfall, relaxation areas, massage therapy and esthetic treatments¿ You're bound to enjoy an unforgettable experience!",0
244572987,D'Arbre en Arbre Havelock,D'Arbre en Arbre Havelock,"Relevez le défi sur nos magnifiques parcours d'hébertisme aérien, dans une majestueuse forêt bicentenaire. Enfilez le harnais d'escalade et faites un Tarzan de vous. Pour les 7 ans et plus. N'oubliez pas, tout le plaisir est dans les branches!",Take up a challenge on one of this site's thrilling treetop adventure courses in a majestic 200 year-old forest. Adults and children (seven and up) are invited to swing through trees just like Tarzan in total safety. There's no better place for a little monkeying around!,0
245039266,KiNipi Spa nordique &#38; hébergement,KiNipi Spa nordique &#38; hébergement,"Ancré dans un décor plus grand que nature, ce lieu offre un monde de détente et de ressourcement, à quelques minutes du centre-ville de Trois-Rivières. Avec des installations supérieures et un service aux petits soins, ce centre met tout en oeuvre pour offrir l¿expérience la plus mémorable qui soit, été comme hiver!","Discover a world of relaxation and replenish your energies just moments from downtown Trois-Rivières in an enchanting, natural setting. With its superior facilities and treatment services, this centre goes all out to offer you a memorable experience¿winter and summer!",0
245044817,Nerrivik Aventures,Nerrivik Aventures,"Basée à Joliette, cette entreprise-école est la seule dans la région de Lanaudière qui se spécialise exclusivement en kayak de mer. Vous pourrez compter sur une équipe de moniteurs expérimentés pour vous aider à évoluer durant vos formations. Que ce soit pour vous amuser ou pour vous perfectionner, c'est l¿entreprise par excellence!","Based in Joliette, this combined business and school is the only one of its kind in the Lanaudière region specialized exclusively in sea kayaking. Whether you¿re looking to have some fun or to hone your skills, you¿ll be in good hands with the company¿s expert team of trainers.",0
245062276,Centre de plongée EcoDive,Dive center EcoDive,"Cette école de plongée, accréditée PADI, offre un vaste éventail de services et de cours de plongée à tous les types de plongeurs, du débutant au professionnel. Venez nous visiter à la boutique ou sur notre bateau directement sur les quais de la Société du vieux canal, en plein centre-ville de Salaberry-de-Valleyfield. Vous y découvrirez un site historique unique au bord de la baie du lac Saint-François.","Located on the docks of the Société du vieux canal in downtown Salaberry-de-Valleyfield, this PADI-certified diving school offering a wide range of scuba diving services and instruction, for everyone from beginners to professionals. Discover a unique historic site alongside Lac Saint François.",0
246094954,Festival de Magie de Québec,Festival de Magie de Québec,"Québec sera l'hôte du Festival de magie de Québec. Cet événement conçu pour toute la famille présentera une trentaire de grands maîtres de la magie. Les artistes promettent d'étonnants numéros, mais aussi de fortes émotions et des rires aux éclats.","Québec will play host to the Festival de Magie de Québec. This event, for the whole family, will feature about thirty top magicians. The artists promise dazzling, powerful performances and plenty of laughter!",0
246696702,Réseau cyclable de la ville de Baie-Comeau,Réseau cyclable de la ville de Baie-Comeau,,,0
246714545,Relais de Santé L'Isle-aux-Coudres(Inova Détente et Spa),Relais de Santé L'Isle-aux-Coudres(Inova Détente et Spa),,,0
246720437,Sentiers Mont des Morios,Sentiers Mont des Morios,"L¿Association Loisirs, Chasse &#38; Pêche du territoire libre - Secteur Pied des Monts vous offre de magnifiques sentiers aménagés pour la randonnée pédestre dans l¿arrière-pays de Charlevoix, où vous découvrirez de fabuleux paysages. Chasse, pêche, refuge et emplacements de camping sauvage à proximité du lac Nice et du lac Boudreault.","Administered by the Association Loisirs, Chasse &#38; Pêche du territoire libre - Secteur Pied des Monts, a non-profit organization, this recreational area offers magnificent trails for hiking in the Charlevoix backcountry, where you¿ll discover incredible landscapes. Hunting, fishing, refuge and wilderness camping sites near Lac Nice and Lac Boudreault.",0
