Nom de la borne de recharge,Nom du parc,Adresse,Niveau de recharge,Latitude,Longitude,Coût
AAB-12119,Town of Orangeville,"82 Broadway, Orangeville, ON, L9W 1J9",Level2,43.919877,-80.09363,"2,50 $ (CAD) de l'heure"
AAB-12574,FLO – Hôtel Le Floral,"1920 12e avenue Nord, Sherbrooke, QC, J1E 4J6",Level2,45.434015,-71.867823,"1,00 $ (CAD) de l'heure"
AAA-10859,IKEA Quebec,"3400 Avenue Blaise-Pascal, Québec, QC, G1X 0E4",Level2,46.7776,-71.3479,"0,00 $ (CAD) par session"
AAA-10204,Woodbine Racetrack,"555 Rexdale Blvd, Toronto, ON, M9W 5L2",Level2,43.716325,-79.60208,"1,00 $ (CAD) de l'heure"
AAA-10383,FLO - Cadillac Fairview - Toronto Eaton Centre,"220 Yonge St (Bay & Dundas Parkade P2), Toronto, ON, M5B 2H1",Level2,43.655071,-79.383059,"1,50 $ (CAD) de l'heure"
AAB-00085,SQI - 1665 boul. Hamel,"1665 boul. Wilfrid-Hamel, Québec, QC, G1N 3Y7",Level2,46.804145,-71.27645,"1,00 $ (CAD) de l'heure"
AAB-10088,NBCC Fredericton (Smythe St.),"284 Smythe St., Fredericton, NB, E3B 3C9",Level2,45.961385,-66.65337,"0,00 $ (CAD) de l'heure"
AAA-10196,Géoparc solidarité,"180 route 132 ouest, Percé, QC, G0C 2L0",Level2,48.521225,-64.21652,"1,00 $ (CAD) de l'heure"
AAA-10540,FLO - Canadian Tire - Cambridge North,"239 Fountain St S, Cambridge, ON, N3H 1J2",Level2,43.398023,-80.370483,"1,50 $ (CAD) de l'heure"
AAA-10433,Montréal - Marché Central - 8989 boul L'Acadie,"8989 boul L’Acadie, Montréal, QC, H4N 3K1",Level2,45.532492,-73.65256,"0,00 $ (CAD) par session"
AAA-105,Centre Rockland,"2305 Rockland, Montréal, QC, H3P 3E9",Level2,45.528118,-73.647587,"1,00 $ (CAD) de l'heure"
AAB-10487,EasyPark - Pacific Centre,"701 W Georgia St, Vancouver, BC, V7Y 1G5",Level2,49.283974,-123.11755,"0,00 $ (CAD) de l'heure"
AAA-10146,Tsawwassen Mills,"5000 Canoe Pass Way, Delta, BC, V4M 0B3",Level2,49.037311,-123.0882,"0,00 $ (CAD) de l'heure"
AAB-12346,Centennial College - Progress Campus Parking Lots 2-3,"941 Progress Ave, Scarborough, ON, M1G 3T8",Level2,43.785328,-79.229761,"0,00 $ (CAD) par session"
AAA-10536,Centre écologique Fernand-Seguin (Héritage Saint-Bernard ),"257 Rue Fernand-Seguin, Châteauguay, QC, J6K 0J8",Level2,45.342035,-73.768032,"1,00 $ (CAD) de l'heure"
AAC-00056,Region of Peel - 7120 Hurontario St.,"7120 Hurontario St, Mississauga, ON, L5S 1Z8",FastDC,43.647357,-79.709644,"0,00 $ (CAD) de l'heure"
AAA-452,Slate Acquisitions - Place Bathurst,"1300 Ave St-Pierre, Bathurst, NB, E2A 3A6",Level2,47.639696,-65.677325,"1,00 $ (CAD) de l'heure"
AAB-13496,"Region of Peel - 10 Peel Centre Drive, Suite B","10 Peel Centre Dr, Brampton, ON, L6T 4B9",Level2,43.719084,-79.722039,"0,00 $ (CAD) par session"
AAB-12161,SQI - Palais de Justice St-Jérôme,"25 De Martigny O, Saint-Jérôme, QC, J7Y 4Z1",Level2,45.779056,-74.009056,"1,00 $ (CAD) de l'heure"
AAB-12441,Centennial College - Progress Campus Parking 6,"941 Progress Ave, Scarborough, ON, M1G 3T8",Level2,43.786901,-79.226417,"0,00 $ (CAD) par session"
AAA-10606,Via Rail Canada Inc.-Montréal Maintenance Centre CC13285,"201, Ash, Montréal, QC, H3K 3K2",Level2,45.477476,-73.549898,"2,00 $ (CAD) par session"
AAA-10370,Ivanhoe Cambridge - Conestoga Mall,"550 King St N, Waterloo, QC, N2L 5W6",Level2,43.498917,-80.52639,"1,50 $ (CAD) de l'heure"
AAB-12625,Kingston - Memorial Centre Arena,"303 York St, Kingston, ON, K7K 4M4",Level2,44.23893,-76.500495,"0,00 $ (CAD) par session"
AAA-179,Place Montréal Trust,"1500 avenue McGill College, Montréal, QC, H3A 3J5",Level2,45.502156,-73.572229,"1,00 $ (CAD) de l'heure"
AAA-10694,FLO - Canadian Tire - Hamilton Mountain,"777 Upper James St, Hamilton, ON, L9C 3A1",Level2,43.228748,-79.880776,"1,50 $ (CAD) de l'heure"
AAA-10688,FLO - Canadian Tire - Hamilton Mountain,"777 Upper James St, Hamilton, ON, L9C 3A1",Level2,43.228748,-79.880776,"1,50 $ (CAD) de l'heure"
AAB-10032,BC Hydro - Edmonds Smart Charging,"6911 Southpoint Dr., Burnaby, BC, V3N 4X8",Level2,49.210793,-122.957519,"0,00 $ (CAD) par session"
AAB-10052,BC Hydro - Edmonds Smart Charging,"6911 Southpoint Dr., Burnaby, BC, V3N 4X8",Level2,49.210793,-122.957519,"0,00 $ (CAD) par session"
AAA-10243,FLO - Pacific Centre Pender Place,"750 Pender st West , Vancouver, BC, V6C 1G8",Level2,49.284901,-123.1154,"0,00 $ (CAD) de l'heure"
AAA-275,City of Victoria - Broughton Street Parkade,"745 Broughton St, Victoria, BC, V8W 3H2",Level2,48.42342,-123.363998,"0,00 $ (CAD) par session"
AAA-535,Dieppe - 333 Avenue Acadie,"333 Avenue Acadie, Dieppe, NB, E1A 1G9",Level2,46.095047,-64.747472,"0,00 $ (CAD) de l'heure"
AAA-10568,FLO - CF Fairview Mall,"1800 Sheppard Ave E, North York, ON, M2J 5A7",Level2,43.777867,-79.3463,"1,50 $ (CAD) de l'heure"
AAA-10571,FLO - CF Sherway Gardens,"25 The West Mall , Etobicoke, ON, M9C 1B8",Level2,43.612973,-79.559993,"1,50 $ (CAD) de l'heure"
AAA-10333,Ivanhoé Cambridge - Maison Manuvie,"900 Boul, De Maisonneuve Ouest, Montréal, QC, H3A 1N4",Level2,45.501544,-73.572989,"1,00 $ (CAD) de l'heure"
AAA-10957,Ivanhoé Cambridge - Place Ste-Foy Stationnement Phase 1,"2450 Boulevard Laurier, Québec, QC, G1V 2L1",Level2,46.7748,-71.2795,"1,00 $ (CAD) de l'heure"
AAA-10889,Powell River - Library,"6975, Alberni Street, Powell River, BC, V8A 2B8",Level2,49.846139,-124.521556,"0,00 $ (CAD) par session"
NBA-009,Town Hall Quispamsis,"12 Landing Court, Quispamsis, NB, E2E 4Z4",Level2,45.408589,-65.96649,"0,00 $ (CAD) de l'heure"
AAB-12336,Centennial College - Ashtonbee campus,"75 Ashtonbee Rd, Scarborough, ON, M1L 4C9",Level2,43.73038,-79.292659,"0,00 $ (CAD) par session"
AAB-11222,Pharmacie Jean-Coutu #124 - Châteauguay,"237 Boul. St-Jean Baptiste, Chateauguay, QC, J6K 3C3",Level2,45.34776,-73.723068,"1,00 $ (CAD) de l'heure"
AAA-10296,FLO - Cadillac Fairview - Champlain Place,"477 Paul St., Dieppe, NB, E1A 4X5",Level2,46.096721,-64.759223,"1,25 $ (CAD) de l'heure"
AAA-10139,Tsawwassen Mills,"5000 Canoe Pass Way, Delta, BC, V4M 0B3",Level2,49.037311,-123.0882,"0,00 $ (CAD) de l'heure"
AAB-12411,FLO - Lumicité Condominium,"5065 Chemin du Crépuscule, Saint-Mathieu-de-Beloeil, BC, J3G 0N3",Level2,45.5888737,-73.2857304,"1,00 $ (CAD) par session"
AAB-11910,Travino,"740, 742, 747, 745, 741 Travino Lane, Victoria, BC, V8Z 0E2",Level2,48.496006,-123.392872,"2,00 $ (CAD) de l'heure"
AAA-10720,Mapleview Shopping Centre,"900 Maple Ave, Burlington, ON, L7S 2J8",Level2,43.326579,-79.819922,"0,00 $ (CAD) de l'heure"
AAB-10079,Caisse Desjardins Nouvelle-Acadie,"4, rue Beaudry, Saint-Jacques, QC, J0K 2R0",Level2,45.948915,-73.57322,"1,00 $ (CAD) de l'heure"
AAB-12677,County of Lambton 2 - Lambton Meadowview Villa,"3958 Petrolia Line, Petrolia, ON, N0N 1R0",Level2,42.884092,-82.164508,"1,91 $ (CAD) de l'heure"
AAA-10418,_MES  Université McGill - Redéveloppement,"3420 Rue McTavish,  Montréal, QC, H3A 1Y1",Level2,45.502857,-73.576811,"1,00 $ (CAD) de l'heure"
AAA-10952,Place Pincourt,"3645 Chemin Gascon, Mascouche, QC, J7L 3X6",Level2,45.735852,-73.682209,"1,00 $ (CAD) de l'heure"
AAB-13045,Clinique Vaudreuil,"65, Boulevard Cité des Jeunes, Vaudreuil, QC, J7V 8C1",Level2,45.402829,-74.037177,"1,00 $ (CAD) de l'heure"
AAA-10132,Tsawwassen Mills,"5000 Canoe Pass Way, Delta, BC, V4M 0B3",Level2,49.037311,-123.0882,"0,00 $ (CAD) de l'heure"
AAA-615,Benny & Co. - St-Jean-sur-Richelieu,"365 Boul. du Séminaire Nord, St-Jean-sur-Richelieu, QC, J3B 8C5",Level2,45.310916,-73.264694,"1,00 $ (CAD) de l'heure"
AAB-11163,L'Assomption - Complexe municipal,"781 Rang du Bas de l'Assomption N, L'Assomption, QC, J5W 2J1",Level2,45.811868,-73.430675,"0,00 $ (CAD) par session"
AAB-11219,iA - Le 2020 Robert Bourassa,"2020 Boul. Robert-Bourassa, Montréal, QC, H3A 2A5",Level2,45.504215,-73.572466,"1,00 $ (CAD) de l'heure"
AAC-00084,Cascades Papier Kingsey Falls,"408 Boul. Marie-Victorin, Kingsey Falls, QC, J0A 1B0",FastDC,45.859177,-72.073777,"0,00 $ (CAD) par session"
AAA-10892,T.A. - 4100 Molson,"2600 Rue William-Tremblay, Montréal, QC, H1Y 3J2",Level2,45.542242,-73.56399,"1,00 $ (CAD) de l'heure"
NBA-10015,The Hopewell Rocks,"131 Discovery Rd, Hopewell Cape, NB, E4H 4Z5",Level2,45.823182,-64.576006,"1,50 $ (CAD) de l'heure"
AAB-12038,Woodingford Lodge - Tillsonburg,"52 Venison St W , Tillsonburg, ON, N4G 1V1",Level2,42.862305,-80.735047,"2,00 $ (CAD) de l'heure"
AAA-255B,Osoyoos - Gyro Park,"17 Park Place, Osoyoos, BC, V0H 1V0",Level2,49.033686,-119.463001,"0,00 $ (CAD) de l'heure"
AAA-10993,P-01 Campus St-Hyacinthe,"3200 Rue Sicotte, Saint-Hyacinthe, QC, J2S 2M2",Level2,45.619426,-72.964552,"1,00 $ (CAD) de l'heure"
AAA-10428,Montréal - Marché Central - 9187 boul L'Acadie,"9187 boul L’Acadie, Montréal, QC, H4N 3K1",Level2,45.533598,-73.6552,"0,00 $ (CAD) par session"
AAA-401,Ville de St-Jérôme - rue Labelle,"255 Rue Labelle, St-Jérôme, QC, J7Z 5K8",Level2,45.77465335,-74.00387799,"1,00 $ (CAD) de l'heure"
AAA-10232,Tsawwassen Walmart (1181),"5143 Canoe Pass Way, Delta (Tsawwassen), BC, V4M 4G8",Level2,49.042144,-123.0813,"0,00 $ (CAD) de l'heure"
AAA-10261,Volkswagen Group Canada - Bayly HQ,"777 Bayly street west, Ajax, ON, L1S 7G7",Level2,43.836726,-79.046322,"0,00 $ (CAD) par session"
AAB-00045,IG Great West Life and London Life,"1052 de la Montagne, Montréal, QC, H3G 2W2",Level2,45.49618177,-73.57180749,"1,00 $ (CAD) de l'heure"
AAA-416,Halton Hills - Acton Arena,"415 Queen St., Acton, ON, L7J 2N2",Level2,43.642197,-80.026011,"0,00 $ (CAD) de l'heure"
AAA-10982,FLO - Cadillac Fairview - Yonge Corporate Centre,"4120 Yonge St, North York, ON M2P 2C6, Toronto, ON, M5B 2H1",Level2,43.7467,-79.408161,"1,50 $ (CAD) de l'heure"
AAB-11223,Pharmacie Jean-Coutu #124 - Châteauguay,"237 Boul. St-Jean Baptiste, Chateauguay, QC, J6K 3B1",Level2,45.34776,-73.723068,"1,00 $ (CAD) de l'heure"
AAB-11958,SQI - Palais de Justice St-Jérôme,"25 De Martigny O, Saint-Jérôme, QC, J7Y 4Z1",Level2,45.779194,-74.008444,"1,00 $ (CAD) de l'heure"
AAA-10439,The Pen Centre Partnership with CAA Niagara,"221 Glendale Ave., St. Catherines, ON, L2T 2K9",Level2,43.135003,-79.224239,"1,50 $ (CAD) de l'heure"
AAB-10049,Auberge La Muse et Chez Bouquet Éco-bistro,"39 Rue Saint Jean Baptiste, Baie-Saint-Paul, QC, G3Z 1M3",Level2,47.44313,-70.50801,"1,00 $ (CAD) de l'heure"
AAB-12671,County of Lambton 1 - Administration Offices,"789 Broadway Street, Wyoming, ON, N0N 1T0",Level2,42.959928,-82.117135,"2,00 $ (CAD) par session"
AAB-11528,1055,"1055 Boulevard du Séminaire N, St-Jean-sur-Richelieu, QC, J3A 1R7",Level2,45.33813,-73.26805,"1,00 $ (CAD) de l'heure"
NBA-10029,NBP - IOL Lepreau Village Road,"7386 Lepreau Village Road, Lepreau, NB, E5J 1N2",Level2,45.1728056,-66.46465,"1,50 $ (CAD) de l'heure"
AAB-13258,"SQI - 2144. Rue King, Sherbrooke","2144 Rue King ouest, Sherbrooke, QC, J1J 2E8",Level2,45.397874,-71.925222,"1,00 $ (CAD) de l'heure"
AAB-11484,Boralex - Parc Marie-Victorin,"385 boul. Marie-Victorin, Kingsey Falls, QC, J0A 1B0",Level2,45.853468,-72.07558,"0,00 $ (CAD) de l'heure"
AAB-11200,Region of Peel - 2 Copper Road,"2 Copper Rd, Brampton, ON, L6T 4W5",Level2,43.688936,-79.699166,"0,00 $ (CAD) par session"
AAB-12260,Kamisa Investments,"1100 Walkers Line, Burlington, ON, L7N 2G3",Level2,43.368736,-79.791338,"0,00 $ (CAD) par session"
AAB-12637,Kingston - Chown Memorial Garage,"197 Brock St, Kingston, ON, K7L 1S3",Level2,44.23142604,-76.48678129,"0,00 $ (CAD) par session"
AAB-11424,Wilfrid Laurier University,"75 University Ave W, Waterloo, ON, N2L 3C5",Level2,43.4759558,-80.5299246,"0,00 $ (CAD) de l'heure"
AAA-10583,FLO - Simcoe Place- P2 Level,"200 Front st W, Toronto, ON, M5V 3K2",Level2,43.644719,-79.385781,"1,50 $ (CAD) de l'heure"
AAA-10376,FLO - Cadillac Fairview - Toronto Eaton Centre,"220 Yonge St (Bay & Dundas Parkade P2), Toronto, ON, M5B 2H1",Level2,43.655071,-79.383059,"1,50 $ (CAD) de l'heure"
AAC-00118,FLO - Canadian Tire - Burlington,"2070 Appleby Line, Burlington, ON, L7L 6M6",FastDC,43.396617,-79.795893,"20,00 $ (CAD) de l'heure"
AAB-13586,2 - Copper Road,"2 Copper Road , Brampton, ON, L6T 4W5",Level2,43.688619,-79.701063,"0,00 $ (CAD) de l'heure"
AAA-346,District of Saanich - Municipal Hall,"770 Vernon, Victoria, BC, V8X 2W7",Level2,48.459819,-123.3764,"0,00 $ (CAD) par session"
AAB-12916,North York Center,"5160, Yonge Street, Toronto, ON, M2N 6L9",Level2,43.768915,-79.414013,"1,05 $ (CAD) de l'heure"
AAB-12332,Centennial College - Morningside Campus,"755 Morningside Ave, Scarborough, ON, M1C 4Z4",Level2,43.78716,-79.193106,"0,00 $ (CAD) par session"
AAA-10898,Memorial Park,"810 9th Ave South, Golden, BC, V0A 1H0",Level2,51.297911,-116.964431,"0,00 $ (CAD) de l'heure"
AAA-10903,Oakridge Centre ,"650 west 41st ave, Vancouver, BC, V5Z 2M9",Level2,49.232464,-123.117467,"0,00 $ (CAD) par session"
AAB-12099,Surrey Operations Centre - Visitors Parking,"13450 104 Avenue, Surrey, BC, V3T 1V8",Level2,49.123635,-122.812769,"0,00 $ (CAD) de l'heure"
AAA-10375,Lynnwood Inn Baddeck,"267 Route NS 214, Elmsdale, NS, B2S 1K1",Level2,46.099522,-60.753869,"1,50 $ (CAD) de l'heure"
AAB-11760,Surrey - Ocean Park Library,"12854 17th ave, Surrey, BC, V4A 1T5",Level2,49.032633,-122.866414,"0,00 $ (CAD) par session"
AAA-335,Boston Bar - Canyon Lanes Bowling,"47555 Trans Canada Hwy, Boston Bar, BC, V0K 1C0",Level2,49.860008,-121.44014,"0,00 $ (CAD) de l'heure"
AAB-12620,Kingston  - Belle Park,"731 Montreal St, Kingston, ON, K7K 3J4",Level2,44.251244,-76.484907,"0,00 $ (CAD) par session"
AAB-12023,Vallée Automobile inc,"375 136ième Rue, St-George, QC, G5Y 2N7",Level2,46.115523,-70.660955,"2,00 $ (CAD) par session"
AAB-12855,Transition Énergétique Québec - 1300 rue du Blizzard,"1300, rue du Blizzard , Québec, QC, G2K 2E2",Level2,46.8342206,-71.2951918,"1,00 $ (CAD) de l'heure"
AAA-168,Laurier Québec,"2700 boul. Laurier, Québec, QC, G1V 4J9",Level2,46.77081,-71.286738,"1,00 $ (CAD) de l'heure"
NBC-10008,NBP - Grey Rock,"100 Grey Rock Road, Edmunston, NB, E3V 4E8",FastDC,47.3731146,-68.3029608,"15,00 $ (CAD) de l'heure"
AAA-10258,Benny & Co - La Prairie,"965 Boul des Prés-Verts, Laprairie, QC, J5R 0R3",Level2,45.407101,-73.462753,"1,00 $ (CAD) de l'heure"
AAA-10601,Via Rail Inc. - Toronto Maintenance Centre,"50C Drummond St., Etobicoke, ON, M8V 4B5",Level2,43.609436,-79.507395,"2,00 $ (CAD) par session"
AAA-123,Édifice Jacques-Parizeau,"1000 Jean-Paul-Riopelle, Montréal, QC, H2Z 2B3",Level2,45.50253,-73.561352,"1,00 $ (CAD) de l'heure"
AAA-10558,Metrotown West Parkade,"604-4720 Kingsway, Burnaby, BC, V5H 4N2",Level2,49.2267346,-123.0010337,"0,00 $ (CAD) par session"
AAA-10651,FLO - Canadian Tire - Mississauga Dundas St.,"1202 Dundas St E, Mississauga, ON, L4Y 2C1",Level2,43.604555,-79.588165,"1,50 $ (CAD) de l'heure"
AAB-12664,County of Lambton 5 - Lambton Public Health,"160 Exmouth Street, Point Edward, ON, N7T 7Z6",Level2,42.986807,-82.405218,"1,91 $ (CAD) de l'heure"
AAA-10406,Hillcrest Community Centre,"4575 Clancy Loranger Way, Vancouver, BC, V5Y 2M4",Level2,49.2436353,-123.1066675,"1,00 $ (CAD) de l'heure"
AAC-00097,FLO - Canadian Tire - Kitchener,"2905 King St E, Kitchener, ON, N2A 1A6",FastDC,43.429016,-80.435596,"20,00 $ (CAD) de l'heure"
AAB-10535,EasyPark - Pacific Centre,"701 W Georgia St, Vancouver, BC, V7Y 1G5",Level2,49.283974,-123.11755,"0,00 $ (CAD) de l'heure"
AAB-10486,Hopital Charles-Lemoyne,"3120 Boulevard Taschereau, Greenfield Park, QC, J4V 2H1",Level2,45.498456,-73.48808,"1,00 $ (CAD) de l'heure"
AAA-10133,Tsawwassen Mills,"5000 Canoe Pass Way, Delta, BC, V4M 0B3",Level2,49.037311,-123.0882,"0,00 $ (CAD) de l'heure"
AAA-10277,FLO - The Electric Vehicle Discovery Centre,"1126 Finch Ave. West, North York, ON, M3J 3J6",Level2,43.767541,-79.475888,"0,00 $ (CAD) par session"
AAB-10875,SSQ - Tour SSQ,"1225 Rue Saint-Charles Ouest, Longueuil, QC, J4K 1A7",Level2,45.522742,-73.520682,"1,00 $ (CAD) de l'heure"
AAA-10424,FLO - CF Shops at Don Mills,"1090 Don Mills Rd, Toronto, ON, M3C 3R6",Level2,43.735299,-79.345475,"1,50 $ (CAD) de l'heure"
AAA-478,St-Hubert - Hawkesbury,"456 County Road 17, Hawkesbury, ON, K6A 2R2",Level2,45.591358,-74.595918,"1,00 $ (CAD) de l'heure"
AAA-10235,Tsawwassen Walmart (1181),"5143 Canoe Pass Way, Delta (Tsawwassen), BC, V4M 4G8",Level2,49.042144,-123.0813,"0,00 $ (CAD) de l'heure"
AAA-10500,Esso rue Charles Mirabel,"17555 Rue Charles, Mirabel, QC, J7J 0V8",Level2,45.69475,-73.93483,"1,50 $ (CAD) de l'heure"
AAB-10618,Ville d'Amos - Maison du tourisme,"892, rte 111 E., Amos, QC, J9T 2K4",Level2,48.560741,-78.107183,"0,00 $ (CAD) de l'heure"
AAA-071,Aéroport Jean-Lesage,"505 rue Principale, Québec, QC, G2G 0J4",Level2,46.791371,-71.381877,"0,15 $ (CAD) de l'heure"
AAA-507,Centre Les Rivières,"4225 boul. des Forges, Trois-Rivières, QC, G8Y 1W2",Level2,46.35624,-72.587685,"1,00 $ (CAD) de l'heure"
AAB-11956,SQI - Place Laval,"5 Place Laval, Laval, QC, H7N 0C1",Level2,45.579843,-73.703744,"1,00 $ (CAD) de l'heure"
AAB-12934,North York Center,"5160, Yonge Street, Toronto, ON, M2N 6L9",Level2,43.768915,-79.414013,"1,05 $ (CAD) de l'heure"
AAA-10489,Aq'am - 7470 Mission Road,"7460 Mission Road, Cranbrook, BC, V1C 7E5",Level2,49.583658,-115.754792,"0,00 $ (CAD) de l'heure"
AAA-215,L'Atrium - Stationnement côté ouest (Publique),"5700 4e avenue Ouest, Québec, QC, G1H 6R1",Level2,46.847184,-71.263225,"1,00 $ (CAD) de l'heure"
AAA-10931,Hwy 95 Wasa Rest Area,"29.0 KM NORTH OF KIMBERLY, North Of Kimberly, BC, V1Y 8G6",Level2,49.821862,-115.759072,"0,00 $ (CAD) de l'heure"
AAB-13067,North York Center,"5160, Yonge Street, Toronto, ON, M2N 6L9",Level2,43.768915,-79.414013,"1,05 $ (CAD) de l'heure"
AAA-292,District of Saanich - Gordon Head Recreation Ctr,"4100 Lambrick Way, Victoria, BC, V8N 5R3",Level2,48.47827,-123.32976,"0,00 $ (CAD) par session"
AAB-11184,Region of Peel - 7120 Hurontario St.,"7120 Hurontario St, Mississauga, ON, L5S 1Z8",Level2,43.647357,-79.709644,"0,00 $ (CAD) par session"
AAA-10872,Hôtel Rive-Gauche - Beloeil,"1810 Rue Richelieu, Beloeil, QC, J3G 4S4",Level2,45.591789,-73.191344,"1,00 $ (CAD) de l'heure"
AAA-10847,City of Victoria - Centennial Square Parkade,"645 Fisgard St, Victoria, BC, V8W 1R7",Level2,48.429119,-123.365406,"0,00 $ (CAD) de l'heure"
AAB-10863,Abbotsford - City Hall,"32315 South Fraser Way, Abbotsford, BC, V2T 1W7",Level2,49.052739,-122.329603,"0,00 $ (CAD) de l'heure"
NBC-10013,NBP - La Croisée Ultramar,"224 rue Canada, Saint-Quentin, NB, E8A 1H3",FastDC,47.5129639,-67.3914302,"15,00 $ (CAD) de l'heure"
AAA-10977,FLO - Cadillac Fairview - TD Center,"66 Wellington St W, Toronto, ON, M5J 2W4",Level2,43.647089,-79.381974,"1,50 $ (CAD) de l'heure"
AAA-10850,Carrefour La Pérade,"3440 Chemin des quatre-bourgeois, Québec, QC, G1W 4T3",Level2,46.762577,-71.318452,"1,00 $ (CAD) de l'heure"
AAB-13662,Battleford CRC,"2255 Battleford Road, Mississauga, ON, L5N 8P6",Level2,43.584511,-79.738066,"0,00 $ (CAD) de l'heure"
AAA-070,CSRS - Pavillon Le Ber,"940, rue de la Sainte-Famille, Sherbrooke, QC, J1E 2X6",Level2,45.409535,-71.86909,"1,00 $ (CAD) de l'heure"
AAA-10587,FLO - Canadian Tire - Red Deer,"5908 Gaetz Ave., Red Deer, AB, T4N 4C3",Level2,52.278975,-113.814606,"2,00 $ (CAD) de l'heure"
AAA-10615,Via Rail Canada Inc.-Montréal Maintenance Centre CC14409,"201, Ash, Montréal, QC, H3K 3K2",Level2,45.476233,-73.549018,"2,00 $ (CAD) par session"
AAA-384,Le 1650,"1650 Chemin St-Jean, La Prairie, QC, J5R 0J1",Level2,45.408092,-73.47216,"1,00 $ (CAD) de l'heure"
AAB-10539,CSDN - Centre National de conduite d'engins de cha,"1050 Chemin Bélair Ouest, Saint-Jean-Chrysostome, QC, G6Z 2L2",Level2,46.67575581,-71.16972886,"1,00 $ (CAD) de l'heure"
AAB-12555,Douglas college - New Westminster,"700, Royal Ave, New Westminster, BC, V3M 5Z5",Level2,49.203395,-122.912,"0,00 $ (CAD) de l'heure"
AAB-11731,Salon de Jeux Trois-Rivières,"1900 Boulevard des Forges, Trois-Rivières, QC, G8Z 0A3",Level2,46.345814,-72.562083,"0,00 $ (CAD) par session"
AAA-10249,Ivanhoé Cambridge - Maison Manuvie,"900 Boul, De Maisonneuve Ouest, Montréal, QC, H3A 1N4",Level2,45.501544,-73.572989,"1,00 $ (CAD) de l'heure"
AAB-10080,Baka Mobile - Head Office,"630 The East Mall, Toronto, ON, M9B 4B1",Level2,43.65691,-79.567663,"0,00 $ (CAD) par session"
AAA-10897,Radium Hot Springs Centre,"4863 Stanley Street, Radium Hot Springs, BC, V0A 1M0",Level2,50.6184,-116.072985,"0,00 $ (CAD) par session"
AAA-253B,Thompson Rivers University - Parking lot C,"900 McGill Road, Kamloops, BC, V2C 0C8",Level2,50.670113,-120.363089,"0,00 $ (CAD) de l'heure"
AAB-12975,FLO - Viridi Tour St-Eustache,"460 rue du Parc, Québec, QC, J7R 7G6",Level2,45.568024,-73.912672,"1,00 $ (CAD) de l'heure"
AAB-12231,Winston Park - Geotab,"2440 Winston Park Dr., Oakville, ON, L6H 7V2",Level2,43.515201,-79.683331,"0,00 $ (CAD) de l'heure"
AAC-00053,BC Hydro - Rogers Pass Discovery Centre,"9520 Trans-Canada Highway, Rogers Pass, BC, V0E 2S0",FastDC,51.30074,-117.51954,"0,00 $ (CAD) de l'heure"
AAC-00015,Oxford County - Ingersoll,"16 King St W, Ingersoll, ON, N5C 2J2",FastDC,43.037577,-80.883237,"15,00 $ (CAD) de l'heure"
AAB-11224,La vie sportive - Québec,"600 rue Bouvier, Québec, QC, G2J 1A7",Level2,46.835552,-71.27156,"1,00 $ (CAD) de l'heure"
AAB-00405,ENPQ - Complexe de tir,"350 rue Marguerite-d'Youville, Nicolet, QC, J3T 1X4",Level2,46.228924,-72.61813,"1,00 $ (CAD) de l'heure"
AAB-12678,County of Lambton 1 - Administration Offices,"789 Broadway Street, Wyoming, ON, N0N 1T0",Level2,42.959928,-82.117135,"2,00 $ (CAD) par session"
AAB-11150,SQI - Place des Canotiers,"40 Rue Dalhousie , Québec, QC, G1K 4B2",Level2,46.815205,-71.20122,"1,00 $ (CAD) de l'heure"
AAB-11587,Pharmacie Jean-Coutu #124 - Châteauguay,"237 Boul. St-Jean Baptiste, Chateauguay, QC, J6K 3B1",Level2,45.34776,-73.723068,"1,00 $ (CAD) de l'heure"
AAA-320,ARC Armstrong Gas Bar,"3550 Okanagan Street, Armstrong, BC, V0E 1B1",Level2,50.448789,-119.193737,"0,00 $ (CAD) de l'heure"
AAA-272,City of Victoria - View Street Parkade,"743 View St, Victoria, BC, V8W 1J8",Level2,48.425103,-123.363773,"0,00 $ (CAD) de l'heure"
AAA-11001,Campus Laval,"1700 Rue Jacques-Tétreault, Laval, QC, H7N 0A5",Level2,45.558881,-73.720457,"1,00 $ (CAD) de l'heure"
AAB-10651,PCI Marine Gateway P2,"489 Interurban Way, Vancouver, BC, V5X 0C7",Level2,49.209422,-123.1165,"0,00 $ (CAD) de l'heure"
AAA-318,Okanagan College - Kelowna Campus,"1000 K.L.O. Road, Kelowna, BC, V1Y 4X8",Level2,49.86132,-119.479902,"0,00 $ (CAD) de l'heure"
