ETBL_ID,ADR_ID,ADR_GENRE_ID,ADR_GENRE_FR,ADR_GENRE_EN,ADR_PRINCIPALE,ADR_CIVIQUE,ADR_MUNICIPALITE,ADR_PROVINCE,ADR_PAYS,ADR_CODE_POSTAL,ADR_PNT_SERVC_FR,ADR_PNT_SERVC_EN,ADR_PNT_SERVC_DEFAUT,ADR_LATITUDE,ADR_LONGITUDE,ADR_COMMENT_FR,ADR_COMMENT_EN
44642726,44643096,7,Exploitation,Operations,1,"370, ch. Grande-Ligne",Rigaud,Québec,Canada,J0P1P0,Accueil,Accueil,1,45.480295,-74.268565,,
44642726,230651201,7,Exploitation,Operations,0,,,,,,Site de pêche,Fishing site,0,45.49233,-74.260969,,
44644890,91488721,7,Exploitation,Operations,1,"700, rue Ripplecove",Ayer's Cliff,Québec,Canada,J0B1C0,,,1,45.178351,-72.051211,,
44649536,44649677,7,Exploitation,Operations,1,"551, rte du Président Kennedy (Route 173)",Saint-Théophile,Québec,Canada,G0M2A0,Poste d'accueil,Information Kiosk,1,45.94041,-70.44507,,
44654251,180879754,7,Exploitation,Operations,1,Site principal,Ferme-Neuve,,,,,,1,46.884322,-75.636127,,
45235137,500005819,7,Exploitation,Operations,1,"Quartier DIX30, 8940, boul. Leduc",Brossard,Québec,Canada,J4Y0G4,Tourisme Montérégie,Tourisme Montérégie,1,45.447119,-73.438132,,
45247555,47652429,7,Exploitation,Operations,1,"8940, boul. Leduc, bureau 10 Quartier DIX30",Brossard,Québec,Canada,J4Y0G4,Maison du tourisme de la Montérégie,Maison du tourisme de la Montérégie,1,45.44979,-73.441788,,
45285932,389949329,7,Exploitation,Operations,1,"25, rue St-Jacques E.",Princeville,Québec,Canada,G6L5H1,Tourisme Centre-du-Québec,Tourisme Centre-du-Québec,1,46.172724,-71.874849,,
45304117,45305422,7,Exploitation,Operations,1,"100, rue Beau-mont",Beaupré,Québec,Canada,G0A1E0,Golf le Grand Vallon,Golf le Grand Vallon,1,47.073425,-70.90794,,
45308145,45326928,7,Exploitation,Operations,1,"747, ch. Jacques-Cartier N.",Stoneham-et-Tewkesbury,Québec,Canada,G3C1X7,,,1,47.05388,-71.440355,,
45308802,47745581,7,Exploitation,Operations,1,"186, rg St-Julien",Saint-Ferréol-les-Neiges,Québec,Canada,G0A3R0,,,1,47.116714,-70.868537,,
45310012,91487935,7,Exploitation,Operations,1,"16, ch. Nordik",Chelsea,Québec,Canada,J9B2P7,,,1,45.505136,-75.802134,,
45311061,45311234,7,Exploitation,Operations,1,"60, ch. Mill",La Pêche,Québec,Canada,J0X3G0,,,1,45.634978,-75.936038,,
45349867,,,,,,,,,,,,,,,,,
45361359,500005830,7,Exploitation,Operations,1,"1309, rue Principale",Pohénégamook,Québec,Canada,G0L1J0,Bureau d'accueil touristique,Bureau d'accueil touristique,1,47.457337,-69.240276,,
45397880,45397978,7,Exploitation,Operations,1,"1063, rte de Lotbinière Route 338",Vaudreuil-Dorion,Québec,Canada,J7V0H5,,,1,45.338276,-73.975913,,
45477154,45477562,7,Exploitation,Operations,1,"3568, rue Church",Rawdon,Québec,Canada,J0K1S0,Tourisme Lanaudière,Tourisme Lanaudière,1,46.041467,-73.702749,,
45494687,45496942,7,Exploitation,Operations,1,"495, boul. de Comporté",La Malbaie,Québec,Canada,G5A3G3,Tourisme Charlevoix,Tourisme Charlevoix,1,47.652663,-70.14871,,
45520957,104108153,209089734,Lieu de l'événement,Site of event,1,"10601, rue Notre-Dame O.",Trois-Rivières,Québec,Canada,G9B6V8,Parc Antoine-Gauthier,Parc Antoine-Gauthier,1,46.28075,-72.658405,,
45560762,351109290,7,Exploitation,Operations,1,"12, Sainte-Anne",Québec,Québec,Canada,G1R3X2,Centre Infotouriste de Québec,Centre Infotouriste de Québec,1,46.813056,-71.205578,,
45614300,45615674,7,Exploitation,Operations,1,"490, côte du Pont",Saint-Pierre-de-l'Île-d'Orléans,Québec,Canada,G0A4E0,Bureau d'accueil touristique de l'Île-d'Orléans,Bureau d'accueil touristique de l'Île-d'Orléans,1,46.874353,-71.098672,,
46100013,46101692,7,Exploitation,Operations,1,"1101, rue Notre-Dame Sud",Louiseville,Québec,Canada,J5V2L4,,,1,46.235196,-72.925644,,
46103986,500005821,7,Exploitation,Operations,1,"30, rue Sainte-Marguerite",Beaupré,Québec,Canada,G0A1E0,,,1,47.042928,-70.890057,,
46138053,48974582,7,Exploitation,Operations,1,"Corporation des gestionnaires de phares de l'estuaire et du golfe Saint-Laurent 4, rue du Phare",Madeleine-Centre,Québec,Canada,G0E1R0,,,1,49.25012,-65.325875,,
46145678,500005827,7,Exploitation,Operations,1,"216, rue Denison Est",Granby,Québec,Canada,J2H2R6,Conseil des vins du Québec,Conseil des vins du Québec,1,45.393409,-72.709416,,
46153061,46153334,7,Exploitation,Operations,1,"150, ch. de Richford",Frelighsburg,Québec,Canada,J0J1C0,,,1,45.027429,-72.785675,,
46159046,47820544,7,Exploitation,Operations,1,"24-A, rue Principale S.",Sutton,Québec,Canada,J0E2K0,Bureau d'accueil touristique de Sutton,Bureau d'accueil touristique de Sutton,1,45.105767,-72.61472,,
46159046,397676602,7,Exploitation,Operations,0,"15, boul de Bromont",Bromont,Québec,Canada,J2L2K4,Bureau d'accueil touristique de Bromont,Bureau d'accueil touristique de Bromont,0,45.333284,-72.649893,,
46312889,500005829,7,Exploitation,Operations,1,"495, boul. De Comporté",La Malbaie,Québec,Canada,G5A3G3,Bureau d'information touristique de La Malbaie,Bureau d'information touristique de La Malbaie,1,47.65162,-70.149533,,
46316733,500005832,7,Exploitation,Operations,1,"5572, boul. Ste-Anne",Boischatel,Québec,Canada,G0A1H0,Bureau d'information touristique Pav. acc. récréo.,Bureau d'information touristique Pav. acc. récréo.,1,46.898329,-71.121862,,
46329670,500005828,7,Exploitation,Operations,1,"269, boul. Lasalle",Baie-Comeau,Québec,Canada,G4Z1S7,Tourisme Côte-Nord | Manicouagan,Tourisme Côte-Nord | Manicouagan,1,49.213612,-68.178482,,
46346667,500005824,7,Exploitation,Operations,1,"Halte routière, Autoroute 40 E.",Maskinongé,Québec,Canada,J0K1N0,Bureau d'information touristique de Maskinongé,Bureau d'information touristique de Maskinongé,1,46.19549,-73.002806,,
46346667,500005825,7,Exploitation,Operations,1,"1457, rue Notre-Dame Centre",Trois-Rivières,Québec,Canada,G9A4X4,Bureau d'information touristique de Trois-Rivières,Bureau d'information touristique de Trois-Rivières,0,46.341531,-72.540586,,
46346667,500005826,7,Exploitation,Operations,1,"12, rue Ste-Anne",Québec,Québec,Canada,G1R3X2,Centre Infotouriste de Québec,Centre Infotouriste de Québec,0,46.813064,-71.205517,,
46424896,46424953,7,Exploitation,Operations,1,"2950, ch. Royal",Sainte-Famille,Québec,Canada,G0A3P0,,,1,46.996492,-70.91419,,
47104571,47104847,7,Exploitation,Operations,1,"200, av. de Venise O.",Venise-en-Québec,Québec,Canada,J0J2K0,,,1,45.083584,-73.148924,,
47106121,47106212,7,Exploitation,Operations,1,"2800, 107e Rue",Saint-Georges,Québec,Canada,G5Y8C3,,,1,46.138966,-70.66672,,
48283219,48283326,7,Exploitation,Operations,1,"1457, rue Notre-Dame Centre",Trois-Rivières,Québec,Canada,G9A4X4,Bureau d'information touristique de Trois-Rivières,Bureau d'information touristique de Trois-Rivières,1,46.341531,-72.540586,,
48361259,49122145,7,Exploitation,Operations,1,"269, boul. La Salle",Baie-Comeau,Québec,Canada,G4Z1S7,Tourisme Côte-Nord | Manicouagan,Tourisme Côte-Nord - Manicouagan,1,49.213612,-68.178482,,
48678050,48678094,7,Exploitation,Operations,0,,,,,,Lac Gilman,Lac Gilman,1,49.913451,-74.350745,,
48720141,48720203,7,Exploitation,Operations,1,"2600, boul. Frontenac O.",Thetford Mines,Québec,Canada,G6H2C6,Tourisme Région de Thetford,Tourisme Région de Thetford,1,46.068931,-71.350319,,
49056227,54210543,7,Exploitation,Operations,1,"85, ch. Bourget",Rigaud,Québec,Canada,J0P1P0,,,1,45.464193,-74.292624,,
49121455,,,,,,,,,,,,,,,,,
49128190,98447243,7,Exploitation,Operations,1,"295, rue Racine E.",Saguenay,Québec,Canada,G7H5B7,Office du tourisme de Saguenay,Office du tourisme de Saguenay,1,48.427771,-71.059318,,
49222251,108969565,209089734,Lieu de l'événement,Site of event,1,"47, rue Garand",Victoriaville,Québec,Canada,G6T0C8,Parc du réservoir Beaudet,Parc du réservoir Beaudet,1,46.068938,-71.977719,,
49266889,49272306,7,Exploitation,Operations,1,"747 , boul. Pierre-Roux E.",Victoriaville,Québec,Canada,G6T1S7,,,1,46.07937,-71.955305,,
49610801,49611021,7,Exploitation,Operations,1,"7792, rang de la Fresnière",Mirabel,Québec,Canada,J7N2R9,,,1,45.539122,-74.116336,,
49949591,49949674,7,Exploitation,Operations,1,"5677, ch. de l'aéroport Canton de Valcourt",Valcourt,Québec,Canada,J0E2L0,,,1,45.465414,-72.313698,,
49983057,49983144,7,Exploitation,Operations,1,"8405, ch. St-Jérusalem",Lachute,Québec,Canada,J8H2C5,,,1,45.629476,-74.268078,,
50344482,50344738,7,Exploitation,Operations,1,"75, ch. de la Lièvre",Kiamika,Québec,Canada,J0W1G0,,,1,46.436267,-75.4229,,
50933028,50933274,7,Exploitation,Operations,1,"31, 45e Avenue, Rivière-Boule",Saint-Côme,Québec,Canada,J0K2B0,,,1,46.293225,-73.734043,,
51771678,51774104,7,Exploitation,Operations,1,,,,,,Montréal,Montréal,1,45.501689,-73.567256,,
51775482,51775962,209089734,Lieu de l'événement,Site of event,1,"450, ch. de Gaspé",Bromont,Québec,Canada,J2L2P4,Parc équestre olympique de Bromont,Parc équestre olympique de Bromont,1,45.312254,-72.657321,,
51805073,184129257,209089734,Lieu de l'événement,Site of event,1,"117, rue St-Joseph",Deschambault-Grondines,Québec,Canada,G0A1S0,Vieux presbytère de Deschambault,Vieux presbytère de Deschambault,1,46.6487287,-71.9265723,Autres lieux dans la r&eacute;gion de Portneuf,Other locations in the Portneuf region
52626192,384320497,7,Exploitation,Operations,1,"7800, ch. des chutes",Saguenay,Québec,Canada,G7B3N8,,,1,48.304376,-70.987441,,
53397623,102999215,209089734,Lieu de l'événement,Site of event,1,"3777, rue Principale",Dunham,Québec,Canada,J0E1M0,,,1,45.131226,-72.800632,,
53401652,397658352,209089734,Lieu de l'événement,Site of event,1,"12, Av. Murdoch",Rouyn-Noranda,Québec,Canada,J9X1C5,Presqu'île du lac Osisko,Presqu'île du lac Osisko,1,48.245923,-79.008498,,
53434807,500006411,209089734,Lieu de l'événement,Site of event,1,"5723, Av. du Parc",Montréal,Québec,Canada,H2V4H2,Théâtre Rialto,Théâtre Rialto,1,45.523619,-73.604802,Autres lieux &agrave; Montr&eacute;al,Others location in Montr&eacute;al
53788139,53789738,7,Exploitation,Operations,1,"4545, rte 139",Drummondville,Québec,Canada,J2A4E5,,,1,45.808992,-72.443586,,
54483416,54484026,7,Exploitation,Operations,1,"Pavillon Horizon, 70 de la Randonnée Station touristique Duchesnay",Sainte-Catherine-de-la-Jacques-Cartier,Québec,Canada,G3N2Y5,,,1,46.867446,-71.642629,,
55052034,105222802,7,Exploitation,Operations,1,"7900, du Marigot",Québec,Québec,Canada,G1G6T8,,,1,46.883926,-71.306033,,
55194405,55194721,7,Exploitation,Operations,1,"65, rang des Binet",Saint-Benoît-Labre,Québec,Canada,G0M1P0,,,1,46.081443,-70.794554,,
55971005,128341774,209089734,Lieu de l'événement,Site of event,1,"5723, avenue du Parc",Montréal,Québec,Canada,H2V4G9,Théâtre Rialto,Théâtre Rialto,1,45.523615,-73.605019,Autres lieux &agrave; Montr&eacute;al,Other locations in Montr&eacute;al
56720974,56721230,7,Exploitation,Operations,1,"440, ch. de Hatley",Compton,Québec,Canada,J0B1L0,,,1,45.209248,-71.863846,,
56726179,56726534,7,Exploitation,Operations,1,"3601, rue Principale",Notre-Dame-de-Lourdes,Québec,Canada,J0K1K0,,,1,46.099099,-73.411347,,
57199818,57200747,7,Exploitation,Operations,1,"4385, rue St-Laurent",Lévis,Québec,Canada,G6V8M8,,,1,46.784567,-71.195873,,
57570620,157127174,209089734,Lieu de l'événement,Site of event,1,,Montréal,Québec,Canada,H3C4G8,Circuit Gilles Villeneuve,Circuit Gilles Villeneuve,1,45.513008,-73.527377,,
57616618,57620807,209089734,Lieu de l'événement,Site of event,1,"105, rue Ste-Anne",Saint-Damase,Québec,Canada,J0H1J0,,,1,45.525827,-73.002004,,
57624434,104218880,209089734,Lieu de l'événement,Site of event,1,,Sainte-Luce,Québec,Canada,G0K1P0,Promenade de la plage de l'Anse-aux-Coques,Promenade de la plage de l'Anse-aux-Coques,1,48.546521,-68.361304,,
58391620,105620977,7,Exploitation,Operations,1,"2, Louise-Josephte",Vaudreuil-Dorion,Québec,Canada,J7V2J8,,,1,45.398947,-74.0243642,,
59402361,59402553,7,Exploitation,Operations,1,"1500, montée Champagne",Laval,Québec,Canada,H7X4H9,,,1,45.551084,-73.823326,,
60200035,60200364,7,Exploitation,Operations,1,"10423, mtée Ste-Marianne",Mirabel,Québec,Canada,J7J2B1,,,1,45.658505,-73.90889,,
60275174,182698442,7,Exploitation,Operations,1,"290, rue Brooks",Sherbrooke,Québec,Canada,J1H4X9,,,1,45.3967317,-71.8898623,,
80181156,80181290,7,Exploitation,Operations,1,"2915, rue Lafrance",Saint-Jean-Baptiste,Québec,Canada,J0L2B0,,,1,45.523342,-73.120606,,
80184222,80184389,7,Exploitation,Operations,1,"637, boul. St-Joseph",Roberval,Québec,Canada,G8H2L1,,,1,48.513341,-72.220467,,
80186422,80186583,7,Exploitation,Operations,1,"71, rang St-Joseph",Saint-Fulgence,Québec,Canada,G0V1S0,,,1,48.471549,-70.967052,,
80195941,80200208,7,Exploitation,Operations,0,"564, rte du Fleuve",Notre-Dame-du-Portage,Québec,Canada,G0L1Y0,,,1,47.7665252,-69.6120147,,
80237834,80237955,7,Exploitation,Operations,1,"53, rue St-Jacques S.",Causapscal,Québec,Canada,G0J1J0,,,1,48.352448,-67.22207,,
80241972,80244190,7,Exploitation,Operations,1,"100, rue du Moulin",Courcelles,Québec,Canada,G0M1C0,,,1,45.871964,-70.984592,,
80342964,80346128,7,Exploitation,Operations,1,"101, boul. Rideau",Rouyn-Noranda,Québec,Canada,,,,1,48.240645,-79.03526,,
81376532,93881605,7,Exploitation,Operations,1,"127, rue Principale E.",Saint-Alphonse,Québec,Canada,G0C2V0,,,1,48.192068,-65.563796,,
81381186,81381534,7,Exploitation,Operations,1,"6855, ch. Parkinson",Rawdon,Québec,Canada,J0K1S0,,,1,46.110421,-73.728077,,
81472882,81474120,7,Exploitation,Operations,1,"58, 11e Rang",Dudswell,Québec,Canada,J0B2L0,,,1,45.6751592,-71.6666353,,
81489045,81489416,7,Exploitation,Operations,1,"Université de Sherbrooke, 2500, boul. de l'Université",Sherbrooke,Québec,Canada,J1K2R1,Pavillon Irénée-Pinard (B6),Pavillon Irénée-Pinard,1,45.378658,-71.9278469,,
81497972,81498299,7,Exploitation,Operations,1,"258, rue des Geais",Maria,Québec,Canada,G0C1Y0,,,1,48.181364,-66.013992,,
81517917,81518315,7,Exploitation,Operations,1,"109, rue des Plaquebières",Sept-Îles,Québec,Canada,G4S1J1,Accueil rue Plaquebières,Plaquebières Street admission,1,50.269625,-66.414724,,
81517917,86328081,7,Exploitation,Operations,1,"97, rue des Chanterelles",Sept-Îles,Québec,Canada,G4S1J1,Accueil rue Chanterelles,Chanterelles street admission,0,50.271308,-66.415476,,
81530748,81531267,7,Exploitation,Operations,1,"11065, boul. Bécancour",Bécancour,Québec,Canada,G9H2J8,,,1,46.348545,-72.486527,,
81539480,160629789,7,Exploitation,Operations,1,"222, ch. Cartier",Saint-Hilarion,Québec,Canada,G0A3V0,,,1,47.569595,-70.39587,,
81895030,81895286,7,Exploitation,Operations,1,"339, rue de Genève",Québec,Québec,Canada,G2M0C1,,,1,46.917104,-71.321672,,
81904898,81905262,7,Exploitation,Operations,1,"255, rue Denison E.",Granby,Québec,Canada,J2H2R4,,,1,45.394261,-72.706912,,
82255649,82255972,7,Exploitation,Operations,1,"300, ch. Dunlop",Chelsea,Québec,Canada,J9B2N3,,,1,45.518827,-75.853186,,
83540529,83540852,7,Exploitation,Operations,1,"36, rang Rivière Sud",Saint-Esprit,Québec,Canada,J0K2L0,,,1,45.897631,-73.651795,,
83657816,165541756,207849054,Départ,Boarding point,1,"412, ave Ringuette",Saint-Étienne-des-Grès,Québec,Canada,G0X2P0,Hydrobase St-Étienne-des-Grès,St-Étienne-des-Grès Hydrobase,1,46.477082,-72.78874,,
83657816,271303751,207849054,Départ,Boarding point,1,"3600, rue de l'Aéroport G9A 5E1",Trois-Rivières,Québec,Canada,G9A5E1,Aéroport de Trois-Rivières,Trois-Rivières Airport,0,46.362707,-72.676191,En hiver seulement,Winter only
84287043,90958791,7,Exploitation,Operations,1,"319, ch. du Lac-Gale",Bromont,Québec,Canada,J2L2S5,,,1,45.272369,-72.695617,,
84288911,84289451,7,Exploitation,Operations,1,"185, rue Bennett",Morin-Heights,Québec,Canada,J0R1H0,,,1,45.899842,-74.269328,,
87054800,87055527,7,Exploitation,Operations,1,"523, rang Séraphine",Ange-Gardien,Québec,Canada,J0E1E0,,,1,45.373087,-72.889513,,
87821361,87821466,7,Exploitation,Operations,1,"120, Commerciale N.",Témiscouata-sur-le-Lac,Québec,Canada,G0L1X0,,,1,47.683431,-68.878002,,
87831559,87831843,7,Exploitation,Operations,1,"66, rue St-Jean-Baptiste Bureau 3",Baie-Saint-Paul,Québec,Canada,G3Z1M4,,,1,47.443222,-70.507383,,
87834840,87835887,7,Exploitation,Operations,1,"985, rang de la Rivière N.",Saint-Roch-Ouest,Québec,Canada,J0K3H0,,,1,45.851905,-73.677707,,
87857026,87858345,7,Exploitation,Operations,1,"524, rang Bois-Joly O.",Saint-Apollinaire,Québec,Canada,G0S2E0,,,1,46.598975,-71.498099,,
87862257,87863647,7,Exploitation,Operations,1,"70, rue des Érables",Beaupré,Québec,Canada,G0A1E0,,,1,47.053931,-70.885326,,
87866098,88281921,7,Exploitation,Operations,1,"36, rte d' Escuminac Flats",Escuminac,Québec,Canada,G0C1N0,,,1,48.121605,-66.448213,,
87944464,88297635,7,Exploitation,Operations,1,"40, rue Imbeault",Saint-Alphonse-Rodriguez,Québec,Canada,J0K1W0,,,1,46.140696,-73.695376,,
87992879,212161118,209089734,Lieu de l'événement,Site of event,1,"2600, boul. Frontenac O.",Thetford Mines,Québec,Canada,G6H2C6,Tourisme Région de Thetford,Tourisme Région de Thetford,1,46.068931,-71.350319,Plusieurs lieux dans la r&eacute;gion de Thetford Mines,Many locations in the region of Thetford Mines
87994638,87994938,7,Exploitation,Operations,1,"2815, boul. Malcolm-Fraser",La Malbaie,Québec,Canada,G5A2J2,,,1,47.736848,-69.992287,,
87996438,87997301,7,Exploitation,Operations,1,"1303, rang de la Rivière-Bayonne",Berthierville,Québec,Canada,J0K1A0,,,1,46.08101,-73.182577,,
88285569,88290017,7,Exploitation,Operations,1,"66, avenue Morel",Kamouraska,Québec,Canada,G0L1M0,,,1,47.566165,-69.867201,,
88293065,88294432,7,Exploitation,Operations,1,"1311, ch. St-Joseph",Saint-Mathieu-du-Parc,Québec,Canada,G0X1N0,,,1,46.610333,-72.881957,,
88456331,88456660,7,Exploitation,Operations,1,"20, rte 257",Lingwick,Québec,Canada,J0B2Z0,,,1,45.5924166,-71.3753576,,
88540214,88540769,207849054,Départ,Boarding point,1,"284, ch. des Caps",Les Îles-de-la-Madeleine,Québec,Canada,G4T2S1,,,1,47.399804,-61.872146,,
88557479,88560537,7,Exploitation,Operations,1,"175, rue Grande-Allée E.",Grande-Rivière,Québec,Canada,G0C1V0,,,1,48.396994,-64.487294,,
88775762,88776031,7,Exploitation,Operations,1,"100, ch. du Mont Arthabaska",Victoriaville,Québec,Canada,G6S0N4,,,1,46.037552,-71.90261,,
88817877,88818784,7,Exploitation,Operations,1,"108, rue Principale",Sainte-Claire,Québec,Canada,G0R2V0,,,1,46.598487,-70.868562,,
88826514,88828016,7,Exploitation,Operations,1,"895, rue de la Visitation",Saint-Charles-Borromée,Québec,Canada,J6E7Y8,,,1,46.055788,-73.476047,,
89254176,89254542,7,Exploitation,Operations,1,"5455, ch. St-André",Saguenay,Québec,Canada,G7X7V4,,,1,48.464566,-71.356463,,
89273333,89273839,7,Exploitation,Operations,1,"187, rue Principale",La Sarre,Québec,Canada,J9Z1Y3,,,1,48.806859,-79.204841,,
89273787,89273933,7,Exploitation,Operations,1,"189, boul. de l'Hôtel-de-Ville",Rivière-du-Loup,Québec,Canada,G5R5C4,,,1,47.830364,-69.545345,,
89281909,89283492,7,Exploitation,Operations,1,"22, Rue Notre Dame",Lévis,Québec,Canada,G6V4A4,,,1,46.810753,-71.180919,,
90491710,90492091,7,Exploitation,Operations,1,"223, ch. du Roi",Saint-Antoine-de-l'Isle-aux-Grues,Québec,Canada,G0R1P0,,,1,47.069802,-70.540069,,
90493924,90494068,7,Exploitation,Operations,1,"119, Basse-Ville",L'Isle-aux-Grues,Québec,Canada,G0R1P0,,,1,47.05522,-70.559902,,
90896057,90896405,7,Exploitation,Operations,1,"1250, av. de la Station",Shawinigan,Québec,Canada,G9N8K9,,,1,46.545169,-72.750502,,
90914137,90914457,7,Exploitation,Operations,1,"165A, rte du Président-Kennedy",Lévis,Québec,Canada,G6V6E2,,,1,46.785533,-71.162062,,
91186807,126130802,209089734,Lieu de l'événement,Site of event,1,"250, boul. Wilfrid-Hamel Est",Québec,Québec,Canada,G1L5A7,Centre de foires de Québec,Centre de foires de Québec,1,46.827228,-71.248093,,
91360535,91360635,7,Exploitation,Operations,1,"3232, ch. St-Louis",Saguenay,Québec,Canada,G7B4M8,,,1,48.327063,-70.906729,,
91432142,193867682,7,Exploitation,Operations,1,"391, rang Séraphine",Ange-Gardien,Québec,Canada,J0E1E0,,,1,45.3752027,-72.9034766,,
91436320,92033274,7,Exploitation,Operations,1,"151, rue des Trois-Manoirs",Lévis,Québec,Canada,G6Z7S1,,,1,46.671929,-71.225466,,
92066366,134016339,7,Exploitation,Operations,1,"7900, boul. du Curé-Labelle",Labelle,Québec,Canada,J0T1H0,Bureau d'accueil touristique de Labelle,Bureau d'accueil touristique de Labelle,1,46.28048,-74.737511,,
92525881,92526158,7,Exploitation,Operations,1,"264, rte 167",Chibougamau,Québec,Canada,G8P2K6,,,1,49.913437,-74.357861,,
92529505,92529758,7,Exploitation,Operations,1,,Lévis,,,,,,1,46.824546,-71.115268,,
92532469,94763062,7,Exploitation,Operations,1,"4, place de l'Église bureau 201",Baie-Saint-Paul,Québec,Canada,G3Z1T2,,,1,47.440481,-70.5060053,,
92544882,134724797,7,Exploitation,Operations,1,"1265, rue des Érables",Saint-Lambert-de-Lauzon,Québec,Canada,,Halte cycliste Saint-Lambert-de-Lauzon,Saint-Lambert-de-Lauzon cyclist rest area,1,46.586907,-71.21202,,
